SimID,L,Haploid,monoecious,omega,complete,U,sigma,distance_1,distance_2,DeltaPhenExp_1,DeltaPhenExp_2,DeltaGenExp_1,DeltaGenExp_2,DeltaPhenShift,DeltaGenShift,ExtRisk
3647,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,499,512,0.031684113958278,0.061064317342715,-0.0696058335691797,-0.104357649684847,NA,NA,1
3648,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,408,421,-0.00152384303742914,0.0382757863161192,-0.0191615041696937,-0.0276854422560497,NA,NA,1
3649,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,463,461,0.00876208240355814,-0.00246268796746296,-0.0371908582048212,-0.0366913875088334,NA,NA,1
3650,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,471,475,0.0156010617512354,0.0732170689170974,-0.118400151420467,-0.147987270615337,NA,NA,1
3651,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,406,436,0.0253337062139369,0.0717277076321481,-0.0991354012423904,-0.110034588850734,NA,NA,1
3652,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,465,463,-0.00545787643960249,0.0204162411782407,-0.03014899136436,-0.0256647131548746,NA,NA,1
3653,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,450,465,0.167657473211223,0.178123664175931,-0.20501094843312,-0.218753252439496,NA,NA,1
3654,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,413,426,0.0329596354335262,0.0760639275444857,-0.0529353072862486,-0.0533394564048533,NA,NA,1
3655,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,464,450,0.172369380636621,0.0337554415090391,-0.0703856605669227,-0.0725761550639301,NA,NA,1
3656,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,428,417,0.0447473836829175,0.0341062440608983,0.0420192826400576,-0.0667853963819217,NA,NA,1
3657,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,452,436,0.100537592347284,0.0624864860215826,-0.0859967794056887,-0.0582212933903992,NA,NA,1
3658,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,489,483,0.00707529097962345,0.0322118758934473,-0.122396029026699,-0.0880924010040512,NA,NA,1
3659,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,400,400,0.0624284419001484,0.00986727143716237,-0.0748222131576605,-0.0446257526781373,NA,NA,1
3660,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,429,431,-0.00652828904328095,0.0129329511330893,-0.024990631260146,-0.0464483425209297,NA,NA,1
3661,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,480,483,0.279724035754998,0.279081848404854,-0.648348529745515,-0.656379957384449,NA,NA,1
3662,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,375,368,0.00140890172436792,-0.00796650049661207,-0.0253995306081694,-0.0196789082544525,NA,NA,1
3663,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,532,521,0.023302337311222,0.0480326478575808,-0.0313833295525487,-0.0602174031408822,NA,NA,1
3664,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,425,427,0.0736724720629625,0.00112639351963728,-0.0495918673996886,-0.0540610058273093,NA,NA,1
3665,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,430,435,0.0357571223024973,0.0724729506586834,-0.0029396981330569,-0.0860575962854657,NA,NA,1
3666,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,436,427,0.0354465994779485,0.00244759963696994,-0.0614237685978411,-0.0644262220524724,NA,NA,1
3667,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,408,409,0.0594358957207874,0.0146192887519787,-0.00454737937161139,0.0213850054633271,NA,NA,1
3668,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,462,465,0.00947981719952051,0.0161185454367512,-0.044317683422955,-0.0596157491083335,NA,NA,1
3669,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,406,409,-0.00667784868973653,0.00972467179937486,-0.0475968125381156,-0.0420157171158428,NA,NA,1
3670,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,429,403,0.0468492476535005,0.000909875428726226,-0.0121345654613142,-0.0162892894526823,NA,NA,1
3671,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,444,446,0.0565427699359291,0.139931255352455,-0.0325097011607101,-0.0161045912991022,NA,NA,1
3672,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,434,438,0.0103803700637106,-0.00886717218249178,-0.0279011863025356,-0.017121805183388,NA,NA,1
3673,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,468,464,0.0541080630303259,0.0667731399386751,-0.0392460150271115,-0.066042330656379,NA,NA,1
3674,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,497,495,0.0650302981667581,0.086885499110962,-0.535718763288977,-0.508804902305067,NA,NA,1
3675,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,419,422,0.077438019793264,0.0230258491788233,-0.0386118584440954,-0.0652467138033596,NA,NA,1
3676,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,503,408,0.500880849621331,0.0876045409257615,-1.41805979208293,-1.31380471084859,NA,NA,1
3677,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,502,497,-0.0329411264070376,-0.0269321910495472,0.00890088393449161,-0.0405164419010113,NA,NA,1
3678,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,424,408,0.0648286571241357,-0.00806877007871409,-0.0698602679341396,-0.0815706781151274,NA,NA,1
3679,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,500,490,0.235623093514836,0.282452432478278,-2.19481548131517,-2.18687583016768,NA,NA,1
3680,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,350,372,0.100513188618885,0.120390733906345,-0.378689118790553,-0.402601522583409,NA,NA,1
3681,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,403,403,0.00657480529397625,0.0264527879282741,-0.040678333237186,-0.0269726317210235,NA,NA,1
3682,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,461,467,0.0372295380877574,0.0694596957621616,-0.0697681221192691,-0.015124955827968,NA,NA,1
3683,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,438,436,0.0825475672548288,0.0621787053086198,-0.0680291562367177,-0.0447188454946414,NA,NA,1
3684,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,462,462,0.0855070238633002,-0.00927965918116636,-0.065927664894045,-0.0338960610087144,NA,NA,1
3685,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,430,448,0.104330177445027,0.143170621657945,-1.13304462476713,-1.12463085635427,NA,NA,1
3686,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,375,380,0.0188754464546759,0.0776956044234161,-0.0900774711534809,-0.0901760327330847,NA,NA,1
3687,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,442,439,0.07186875371393,0.0315812912634605,-0.0533906574765018,-0.0874528853142495,NA,NA,1
3688,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,421,408,0.0411386623099681,-0.0017368691932349,-0.0452114499867091,-0.0397055986003152,NA,NA,1
3689,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,490,496,0.0489414371028707,0.0898580381423726,-0.0563573944721833,-0.0654584535055589,NA,NA,1
3690,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,400,378,0.189370015018952,0.0857928837921176,-1.38078347505791,-1.37506431033253,NA,NA,1
3691,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,401,398,0.000362980561722459,0.049581898915209,-0.086303968255742,-0.0744237443659796,NA,NA,1
3692,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,434,434,0.022370132502308,0.0181132807773252,-0.0920833234159571,-0.0879667075714974,NA,NA,1
3693,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,395,415,-0.0395977170202977,0.118884279990177,-0.0898035523255063,-0.093962821416595,NA,NA,1
3694,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,422,407,0.0975623001826154,0.0451526141822436,-0.0560090846724341,-0.0654659151334784,NA,NA,1
3695,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,409,410,-0.0184746465967218,0.0357737528562556,-0.0583093215424843,0.000961225595173212,NA,NA,1
3696,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,358,341,0.0335466046733532,-0.0163172952672606,-0.0105513432619232,-0.018416099251017,NA,NA,1
3697,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,438,455,0.00761943381549179,0.0626420106869312,-0.0392491794548936,-0.0157197183159326,NA,NA,1
3698,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,501,490,0.18802051570136,0.143487469144834,-0.588580156358685,-0.575171425141655,NA,NA,1
3699,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,441,432,0.152906165775734,0.0780322427047846,-0.141689308055465,-0.159426079763782,NA,NA,1
3700,4,FALSE,FALSE,0,0,0.01,0.0353553390593274,418,404,-0.0101720114498232,-0.0409685505750172,-0.117773841975239,-0.0947403746493257,NA,NA,1
3701,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,421,420,0.0380703877423187,0.0125252285851847,-0.00231336483797638,0.0176707184165504,NA,NA,1
3702,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,397,398,0.0235589804592462,0.0173932053412031,-0.00684571672838492,-0.040994234635124,NA,NA,1
3703,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,444,459,0.00832283995938887,0.0228494736937166,-0.0101090912094966,-0.00916818505282182,NA,NA,1
3704,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,459,469,0.0263896503364782,0.0039514923098678,-0.00503504674504274,0.00254151175080986,NA,NA,1
3705,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,375,377,0.0437281245253907,0.0294475429996521,-0.069644103495167,-0.0734841268326899,NA,NA,1
3706,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,481,494,0.0364983322391359,0.0292898046852543,-0.0186187713393922,-0.041575759387617,NA,NA,1
3707,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,460,442,0.0884738794421309,0.0808003349087845,-0.720204365191238,-0.690007485821252,NA,NA,1
3708,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,472,468,0.0616264281128707,0.0198932769709184,0.0596226671963981,-0.078754740213316,NA,NA,1
3709,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,526,521,0.478505848419906,0.542985224115182,-1.47320040726753,-1.79687211589783,NA,NA,1
3710,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,412,405,-0.0162295965302672,0.0335035506866761,-0.0772636352897444,-0.0716031246354566,NA,NA,1
3711,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,425,444,0.0279321501237533,0.134396665532515,-0.0534688610537157,-0.0871875248023122,NA,NA,1
3712,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,438,395,0.21940812239525,0.154039606113152,0.0750875203978232,0.314131561977111,NA,NA,1
3713,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,424,431,0.018331293320121,0.0532359833590295,0.00779578975174985,-0.0566084757298383,NA,NA,1
3714,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,483,470,0.0523665627734824,0.0696896108497391,0.0387392473813542,-0.0393525271441197,NA,NA,1
3715,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,370,364,0.0133545033911462,0.0144337536417358,-0.014281261226908,-0.021417206316363,NA,NA,1
3716,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,432,429,0.0205244451121702,0.0494970520791391,-0.00133054228302329,-0.0102409133421381,NA,NA,1
3717,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,429,449,0.00246191745393642,0.00773536441138689,-0.0204709830905394,-0.0287755525103113,NA,NA,1
3718,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,407,414,0.00527025899927658,0.0202210213176652,-0.0318902090542633,-0.0208040763496647,NA,NA,1
3719,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,454,449,0.0281717477338075,0.0551027156240336,0.00159309048092968,-0.0194839361910102,NA,NA,1
3720,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,394,383,0.0174941418084733,-0.0377844356615613,-0.0105080296343086,-0.0153682720014019,NA,NA,1
3721,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,476,478,0.1095483199675,0.101275598595635,-1.10706881481859,-1.09846137495739,NA,NA,1
3722,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,377,381,0.0617650055197501,0.069019112211272,0.00690288089692181,0.0163223553736493,NA,NA,1
3723,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,455,441,0.0239788646031383,0.0305304514177345,-0.0313135499735542,-0.0356978101865792,NA,NA,1
3724,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,428,439,0.0263476468797033,0.0315189326479004,-0.0417716577394604,-0.0155521005399151,NA,NA,1
3725,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,416,425,0.0676460059039636,0.0421635821269049,-0.0554144664424492,-0.0264740039391816,NA,NA,1
3726,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,487,509,0.257333429493727,0.332731272597822,1.38535380552699,0.52992967516545,NA,NA,1
3727,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,446,433,0.0320692041036152,0.0433110812958859,-0.0819491106130631,-0.0927043491028252,NA,NA,1
3728,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,494,474,-0.00255888817887739,-0.00245172909942704,-0.0121042388047784,-0.0136240849349413,NA,NA,1
3729,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,367,365,0.0221542629264757,-0.00385368830453769,0.0351136764856752,-0.00231462804581061,NA,NA,1
3730,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,387,398,0.0429467153295839,-0.00236906105304091,-0.039941868289511,-0.00615154972204445,NA,NA,1
3731,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,377,368,0.0012563982913123,0.0118341296186701,-0.0235122638714152,-0.0209068717601096,NA,NA,1
3732,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,405,408,0.0085946731083284,0.0345176854991747,-0.00710867325247796,-0.00890516097910025,NA,NA,1
3733,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,430,440,0.0347734568700986,0.0613981738038278,-0.021056693546754,-0.0299169760003281,NA,NA,1
3734,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,373,377,0.00092722196863515,0.023065167823124,-0.00872313421284556,-0.0123583599738267,NA,NA,1
3735,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,409,411,0.0294991189545424,0.0321681512208987,-0.0374954025759364,0.0207149352095142,NA,NA,1
3736,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,352,356,0.0305941498441291,0.0395088893214761,-0.0233603576299823,-0.0235229900227484,NA,NA,1
3737,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,465,445,0.035749016453132,-0.0132696786144506,-0.0449858780169601,-0.0617020253664281,NA,NA,1
3738,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,456,448,0.0803586405087451,0.0913245297270731,-0.192896609984395,-0.15361256040409,NA,NA,1
3739,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,424,434,0.0751508125185101,0.0155557186031439,0.0129332064540818,-0.00752554770094746,NA,NA,1
3740,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,438,446,0.00797360942339509,0.0184261387739497,-0.03332101161802,-0.0847358388210863,NA,NA,1
3741,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,408,407,0.0913128120238498,0.0391704170837373,-0.811142818477952,-0.802592918607892,NA,NA,1
3742,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,338,336,0.0260779766462624,0.0212271174558163,0.0036250021591218,0.0120107483145309,NA,NA,1
3743,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,453,467,-0.009748599244634,0.0354376283308628,-0.0236704624612292,-0.0338916856234285,NA,NA,1
3744,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,399,403,0.00213893365383844,-0.0115653645316898,0.000980182447513737,-0.00674939270969217,NA,NA,1
3745,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,366,375,0.0510211648866352,0.0391511889802316,0.0294455013604186,0.0579237706428294,NA,NA,1
3746,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,387,375,0.0189642193629462,0.011483216965414,-0.0126156170083313,-0.00899052854856712,NA,NA,1
3747,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,364,379,0.0223165512557459,0.0708399997112275,-0.0585667083297892,-0.0458098627031647,NA,NA,1
3748,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,441,451,0.0828831026233465,0.0828685690759619,-0.25884326021785,-0.229431876856122,NA,NA,1
3749,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,541,520,0.0807195929400397,0.0753403354360844,-0.0486492868498415,-0.0804219713844884,NA,NA,1
3750,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,429,418,0.0288098782462474,0.0067558200192277,0.0238691424778147,-0.0248281299393134,NA,NA,1
3751,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,462,451,0.0490228805225359,0.0354306486184384,-0.0777889929485932,-0.0909352633100435,NA,NA,1
3752,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,469,479,0.0662363991309625,0.0529939787505576,-1.89785771796159,-1.86932549052396,NA,NA,1
3753,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,440,442,0.0260732107591846,0.0124017595971908,0.00173287132051343,0.0108280060714592,NA,NA,1
3754,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,451,439,0.161974214670769,0.146348750680441,-1.46485042114814,-1.29127647703723,NA,NA,1
3755,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,459,460,0.0221163407348013,0.0222530092493607,-0.0550208816874299,-0.0369544943921878,NA,NA,1
3756,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,383,389,0.0187971385980283,0.0046556999031151,-0.0532527295678657,-0.0168858294455361,NA,NA,1
3757,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,442,442,0.0340752883723308,0.043893819540564,-0.0281441481499121,-0.0453568142134059,NA,NA,1
3758,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,453,465,0.0321994800171024,0.0348530059588876,-0.0281141846198111,-0.0176690647129541,NA,NA,1
3759,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,409,409,0.0520653135750337,0.102427628650529,-0.123440469820122,-0.0979686816658034,NA,NA,1
3760,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,450,445,0.0622577973161538,0.0558460685525779,-0.372492175934374,-0.374843072883396,NA,NA,1
3761,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,391,403,0.0131030253121491,0.0303235505551864,0.00799449693048928,-0.0184891863892934,NA,NA,1
3762,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,487,501,0.188465849064279,0.234900219529915,-1.8721448166011,-2.04663748549505,NA,NA,1
3763,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,392,386,0.00346883709097745,0.00733543324299113,-0.0230209550307109,-0.0179494175870176,NA,NA,1
3764,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,482,461,0.0574247917758124,0.0278318578888894,0.0337444134741284,-0.0224723935762157,NA,NA,1
3765,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,410,420,0.0570241687500497,0.0689111470940569,-0.0507231726924976,-0.0685708538950441,NA,NA,1
3766,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,445,452,0.00805156919596173,0.00730506397428932,-0.0170433650420399,-0.00520630482227328,NA,NA,1
3767,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,338,342,0.0269927581807823,0.0175522730306177,-0.029619619870013,-0.00967883375018865,NA,NA,1
3768,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,362,358,-0.00428359223086128,0.02179330649311,-0.0193169021654302,-0.0154471680191463,NA,NA,1
3769,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,482,502,0.0977905140711448,0.100448352875086,-0.146152882203317,-0.201614195073948,NA,NA,1
3770,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,451,453,0.021432090265719,0.0137179289730023,-0.0221326858071859,-0.0162575674718494,NA,NA,1
3771,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,513,507,0.0123457597017864,0.0208700112148876,0.0228236428665149,-0.0211354478578547,NA,NA,1
3772,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,393,395,0.0223130871507067,0.0244755811737669,-0.064315414605275,-0.0125261847197234,NA,NA,1
3773,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,375,392,0.00588380481633077,0.160275545284257,-0.398189812715399,-0.162975564168907,NA,NA,1
3774,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,423,441,0.00761804235792263,0.0201247726063105,-0.0248623869724426,-0.0222930414729905,NA,NA,1
3775,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,486,503,-0.0233305719787651,0.00122397166561572,-0.0523310472746514,-0.0509705188035065,NA,NA,1
3776,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,455,450,0.00426855186887365,-0.000343387739179635,0.0159860431854799,-0.00448397982032989,NA,NA,1
3777,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,439,443,0.107615752263165,0.0852248966143085,-0.11991523944591,-0.104636124323906,NA,NA,1
3778,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,410,403,0.0699616175059943,0.065302739308964,-0.127254562005345,-0.16073397815773,NA,NA,1
3779,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,384,382,0.0442668622742308,0.0130536250817348,0.0306727039447291,0.0293699092091107,NA,NA,1
3780,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,418,419,0.0424141517806469,0.0173915649858305,-0.0212860435372522,0.0202153765184033,NA,NA,1
3781,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,407,406,0.0331142299172895,-0.00248384418260605,-0.0547925863957407,0.0348017851683754,NA,NA,1
3782,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,364,361,-0.00319732641937542,-0.0162139244880088,-0.00430507299244851,-0.0126855551192814,NA,NA,1
3783,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,435,433,0.0211312254556144,0.0156950926867645,-0.00209645085215112,0.0100464232329853,NA,NA,1
3784,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,455,461,0.0144997935843789,0.0608872931278452,-0.0142398873448008,-0.0486668575311355,NA,NA,1
3785,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,505,523,0.507566412072452,0.563656472487505,-6.94577328793661,-7.45458436404844,NA,NA,1
3786,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,398,399,0.0101669877107367,0.00622132049998791,0.0159980043921101,0.00828635478686111,NA,NA,1
3787,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,488,475,0.00647430685921346,0.0201203284819962,0.00921017136430211,0.00939856820364429,NA,NA,1
3788,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,518,493,0.106911894001939,0.0628937137602592,-0.00612396665057433,0.0255692793027836,NA,NA,1
3789,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,317,322,-0.0103635106996918,0.0200647259603282,0.0201791717923756,-0.0014166307511434,NA,NA,1
3790,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,395,389,0.0733816305385127,0.0536563141290893,-0.123621932878837,-0.102403674411138,NA,NA,1
3791,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,456,464,0.030956788933802,0.0272838620386275,-0.021512803845337,-0.0411469684133042,NA,NA,1
3792,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,431,446,0.0330394028507424,0.0841479126755158,-0.0417357492832731,-0.0558765940074076,NA,NA,1
3793,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,507,510,0.0287055823175173,0.0288282734516889,-0.0165750099780999,-0.0250808823842044,NA,NA,1
3794,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,420,415,0.00525912086956337,-0.0132209060547477,-0.000781471747440705,-0.00182723231141605,NA,NA,1
3795,4,FALSE,TRUE,0,0,0.01,0.0353553390593274,382,398,0.0454176602750449,0.00473070523022323,-0.00211686659852033,-0.0238125188348523,NA,NA,1
