SimID,L,Haploid,monoecious,omega,complete,R,Kmax,distance_1,distance_2,DeltaPhenExp_1,DeltaPhenExp_2,DeltaGenExp_1,DeltaGenExp_2,DeltaPhenShift,DeltaGenShift,ExtRisk
5501,4,TRUE,TRUE,0,1,1.25,125,294,281,0.143490949648354,0.14733676008354,-1.25580390230683,-1.27987742105224,NA,NA,1
5502,4,TRUE,TRUE,0,1,1.25,125,251,276,0.117438863316421,0.170439237446806,-1.4733248485345,-1.42425313293425,NA,NA,1
5503,4,TRUE,TRUE,0,1,1.25,125,328,340,0.349953219562875,0.5436821515407,-3.63337505467211,-3.61082093668216,NA,NA,1
5504,4,TRUE,TRUE,0,1,1.25,125,299,298,-0.0356487336677349,0.0388609761787833,-1.76273499324707,-1.91775201162512,NA,NA,1
5505,4,TRUE,TRUE,0,1,1.25,125,272,295,0.100134388170665,0.185583975004737,-0.618027773690238,-1.85231628952256,NA,NA,1
5506,4,TRUE,TRUE,0,1,1.25,125,267,274,0.103220929193409,0.026029283927604,-1.65207483661135,-1.69942850315053,NA,NA,1
5507,4,TRUE,TRUE,0,1,1.25,125,223,216,0.0416249336455238,0.00465550094574474,-0.897150363767609,-0.899609196855144,NA,NA,1
5508,4,TRUE,TRUE,0,1,1.25,125,251,281,-0.0408120016824653,0.279485493661483,-1.28519415627854,-1.26078886315408,NA,NA,1
5509,4,TRUE,TRUE,0,1,1.25,125,251,283,-0.0685801574820364,0.189019448451715,-1.29920140532833,-1.40882388196419,NA,NA,1
5510,4,TRUE,TRUE,0,1,1.25,125,298,269,0.149871689857678,0.0124454098666362,-3.4034973834925,-3.43576637575154,NA,NA,1
5511,4,TRUE,TRUE,0,1,1.25,125,293,260,0.209461360014985,0.0501146067179006,-2.34041575216074,-2.34405980552169,NA,NA,1
5512,4,TRUE,TRUE,0,1,1.25,125,269,239,0.113026529611913,0.0220678722757595,-2.31467311120013,-2.31817047111705,NA,NA,1
5513,4,TRUE,TRUE,0,1,1.25,125,232,251,0.107312299829361,0.231453987465237,-1.23587688973454,-1.21826071345038,NA,NA,1
5514,4,TRUE,TRUE,0,1,1.25,125,265,294,0.158044096023148,0.177727160782835,-0.822305698486577,-0.743307409786422,NA,NA,1
5515,4,TRUE,TRUE,0,1,1.25,125,316,308,0.247126814860612,0.202410301815515,-3.04539281422786,-3.05657910385958,NA,NA,1
5516,4,TRUE,TRUE,0,1,1.25,125,312,244,0.335715137284819,-0.0117145885684813,-3.27832154547356,-3.2585097828188,NA,NA,1
5517,4,TRUE,TRUE,0,1,1.25,125,295,297,0.137328576249366,0.0446076254324139,-0.973458708648945,-0.996239515472985,NA,NA,1
5518,4,TRUE,TRUE,0,1,1.25,125,336,324,0.352071067016778,0.188970615155633,-3.44581729150442,-3.48873350325667,NA,NA,1
5519,4,TRUE,TRUE,0,1,1.25,125,265,313,-0.00889294580922884,0.275503276983201,-0.924145435270333,-1.38646568435837,NA,NA,1
5520,4,TRUE,TRUE,0,1,1.25,125,283,307,0.22050237417655,0.302362449791931,-1.43558613622447,-1.43089432348231,NA,NA,1
5521,4,TRUE,TRUE,0,1,1.25,125,275,268,0.116525387762721,0.0840315615349141,-2.05411096301048,-2.06071594534964,NA,NA,1
5522,4,TRUE,TRUE,0,1,1.25,125,330,309,0.166638652082672,0.283671351517619,-2.40183066872112,-2.38751266259841,NA,NA,1
5523,4,TRUE,TRUE,0,1,1.25,125,376,354,0.389366852641919,0.25638125423479,-1.47633106509124,-1.56090234473054,NA,NA,1
5524,4,TRUE,TRUE,0,1,1.25,125,259,297,-0.0807842134594958,0.164073615528891,-2.48125300421746,-2.48325622416317,NA,NA,1
5525,4,TRUE,TRUE,0,1,1.25,125,254,292,0.0763789704018767,0.224598186490959,-3.10597382448242,-3.11300904186258,NA,NA,1
5526,4,TRUE,TRUE,0,1,1.25,125,267,303,0.0319422506934799,0.213891686112671,-1.9623952886582,-1.93317373267908,NA,NA,1
5527,4,TRUE,TRUE,0,1,1.25,125,269,272,0.0878883722498021,-0.000732220574917841,-3.5843200710026,-3.61106526998766,NA,NA,1
5528,4,TRUE,TRUE,0,1,1.25,125,265,297,0.0188158616396714,0.0793113204846891,-0.773198400468755,-0.31280483644251,NA,NA,1
5529,4,TRUE,TRUE,0,1,1.25,125,307,318,0.211783258724814,0.374456116383536,-6.44430079282318,-6.24061524890839,NA,NA,1
5530,4,TRUE,TRUE,0,1,1.25,125,207,218,-0.013790254621863,0.109706329106774,-2.23796114574353,-2.25545673015683,NA,NA,1
5531,4,TRUE,TRUE,0,1,1.25,125,297,280,0.224287284532831,0.199294952530151,-3.40839712545668,-3.37791925345757,NA,NA,1
5532,4,TRUE,TRUE,0,1,1.25,125,300,329,0.178686542905218,0.356428479640404,-1.91755992755566,-1.92352772380088,NA,NA,1
5533,4,TRUE,TRUE,0,1,1.25,125,216,280,0.0450116652867363,0.217453696380557,-1.41384317780086,-1.95092289950941,NA,NA,1
5534,4,TRUE,TRUE,0,1,1.25,125,290,293,0.231304573996062,0.179924523687498,-3.95475292756652,-3.96046477271265,NA,NA,1
5535,4,TRUE,TRUE,0,1,1.25,125,333,344,0.201020618544854,0.173585336099635,-2.36207731529639,-2.34265393813347,NA,NA,1
5536,4,TRUE,TRUE,0,1,1.25,125,278,294,0.0424398473176806,0.211044626314147,-1.87021959751827,-1.83878084526057,NA,NA,1
5537,4,TRUE,TRUE,0,1,1.25,125,346,337,0.0431662059846156,0.0935747400215901,-2.34801216632988,-2.35121396690981,NA,NA,1
5538,4,TRUE,TRUE,0,1,1.25,125,302,294,0.339863107503297,0.375988832975253,-3.16161272776868,-3.15888958600784,NA,NA,1
5539,4,TRUE,TRUE,0,1,1.25,125,324,312,0.177788300423178,0.251516675193837,-4.88538169545701,-4.8529172989821,NA,NA,1
5540,4,TRUE,TRUE,0,1,1.25,125,286,296,0.120230056666701,0.0289388900341341,-1.00316895599223,-0.99805933064814,NA,NA,1
5541,4,TRUE,TRUE,0,1,1.25,125,298,288,0.100398751747151,-0.0284180456557475,-1.57904418793124,-1.56210033850728,NA,NA,1
5542,4,TRUE,TRUE,0,1,1.25,125,334,304,0.337091099398568,0.21429578690823,-1.80462842515047,-1.82535519232455,NA,NA,1
5543,4,TRUE,TRUE,0,1,1.25,125,322,289,0.268820245683888,0.0626469440264852,-2.90628336928326,-2.96569416454411,NA,NA,1
5544,4,TRUE,TRUE,0,1,1.25,125,249,277,0.0184927406627866,0.0743574813980978,-1.5251976180314,-1.56971612115672,NA,NA,1
5545,4,TRUE,TRUE,0,1,1.25,125,255,251,-0.00178729554631274,-0.0441192072371359,-0.765131919719152,-0.783825607352781,NA,NA,1
5546,4,TRUE,TRUE,0,1,1.25,125,291,299,0.170861256234737,0.189240639914442,-2.20112728280823,-2.65887734542858,NA,NA,1
5547,4,TRUE,TRUE,0,1,1.25,125,299,330,0.41571409523293,0.633029485515332,-5.01982629561288,-5.0023232053319,NA,NA,1
5548,4,TRUE,TRUE,0,1,1.25,125,333,331,0.12456135421373,0.230199830627549,-4.28298461744392,-4.30420764424694,NA,NA,1
5549,4,TRUE,TRUE,0,1,1.25,125,303,289,0.459868369845025,0.310033619137401,-2.60504060609912,-2.60432413192401,NA,NA,1
5550,4,TRUE,TRUE,0,1,1.25,125,335,301,0.344926088936845,0.191699505420297,-2.95249123804965,-2.69425351922792,NA,NA,1
5551,4,TRUE,TRUE,0,1,1.25,125,262,245,0.106403093960913,0.167768130597367,-2.67476234405241,-2.65984474553293,NA,NA,1
5552,4,TRUE,TRUE,0,1,1.25,125,284,296,-0.00559157756855999,0.108018503412768,-1.19904123324979,-1.20995814352062,NA,NA,1
5553,4,TRUE,TRUE,0,1,1.25,125,287,271,0.165985693207304,-0.0755211865043777,-3.77352653776698,-3.77422731610194,NA,NA,1
5554,4,TRUE,TRUE,0,1,1.25,125,374,351,0.18399267389674,0.0980449580952005,-1.33994661572988,-1.33702887023151,NA,NA,1
5555,4,TRUE,TRUE,0,1,1.25,125,314,280,0.22170974877174,0.189333253185086,-2.35591105869389,-2.35760158470215,NA,NA,1
5556,4,TRUE,TRUE,0,1,1.25,125,263,260,0.0529043620785101,0.10779967621594,-1.39905655302704,-1.38412386090239,NA,NA,1
5557,4,TRUE,TRUE,0,1,1.25,125,345,330,0.250052574296351,0.174022129144635,-7.16160318595191,-7.12124050679045,NA,NA,1
5558,4,TRUE,TRUE,0,1,1.25,125,294,286,0.0347317940815206,0.127846103772009,-3.5210262946382,-3.51324377434525,NA,NA,1
5559,4,TRUE,TRUE,0,1,1.25,125,231,302,-0.0177880116781863,0.412487738085442,-0.894354970291915,-0.885644356428201,NA,NA,1
5560,4,TRUE,TRUE,0,1,1.25,125,265,264,-0.00130863691861216,0.0873769410775533,-1.75078963142119,-1.75479836035869,NA,NA,1
5561,4,TRUE,TRUE,0,1,1.25,125,276,299,0.0911346303461869,0.191545930813261,-0.873178664407585,-0.86405773531269,NA,NA,1
5562,4,TRUE,TRUE,0,1,1.25,125,278,297,0.115863612488204,0.19633740462103,-2.31934038435702,-2.32262135661155,NA,NA,1
5563,4,TRUE,TRUE,0,1,1.25,125,316,353,0.10506277031519,0.196706092825466,-1.51598533204852,-1.52941377640635,NA,NA,1
5564,4,TRUE,TRUE,0,1,1.25,125,280,289,0.103500665878759,0.185660291165448,-2.91163352469223,-2.91634234008789,NA,NA,1
5565,4,TRUE,TRUE,0,1,1.25,125,336,309,0.123500503341923,0.124135569869152,-3.10060259109665,-3.10887122036958,NA,NA,1
5566,4,TRUE,TRUE,0,1,1.25,125,271,249,0.181321704003544,-0.0180104319369172,-1.42870765388792,-1.3309206631294,NA,NA,1
5567,4,TRUE,TRUE,0,1,1.25,125,331,340,0.426679267725413,0.324999908364094,-3.25921233149344,-3.28176431965214,NA,NA,1
5568,4,TRUE,TRUE,0,1,1.25,125,321,353,0.113045995520386,0.21770076930688,-0.736923422748108,-0.694984713500564,NA,NA,1
5569,4,TRUE,TRUE,0,1,1.25,125,234,297,0.0733894166876161,0.334992917265247,-1.35696565621517,-1.36941262980693,NA,NA,1
5570,4,TRUE,TRUE,0,1,1.25,125,262,308,0.0800757530980196,0.1604682008426,-1.23461848009737,-1.23516300537331,NA,NA,1
5571,4,TRUE,TRUE,0,1,1.25,125,269,254,0.144108994657248,0.12171268251302,-2.04114355128352,-2.02091921362301,NA,NA,1
5572,4,TRUE,TRUE,0,1,1.25,125,261,235,0.127667843086481,-0.00974442173193601,-1.24562448368054,-1.24613836083999,NA,NA,1
5573,4,TRUE,TRUE,0,1,1.25,125,313,254,0.24267282437705,0.0387099896593286,-2.34869052268198,-2.37183875131887,NA,NA,1
5574,4,TRUE,TRUE,0,1,1.25,125,308,300,0.200994207452672,0.219254074555335,-3.31283889476015,-3.22569720431062,NA,NA,1
5575,4,TRUE,TRUE,0,1,1.25,125,332,280,0.222599799114176,-0.0317401012261807,-0.777955273378503,-0.779949754597587,NA,NA,1
5576,4,TRUE,TRUE,0,1,1.25,125,279,303,0.087080772528878,0.324551381977382,-1.62398535086864,-1.60666878706497,NA,NA,1
5577,4,TRUE,TRUE,0,1,1.25,125,200,212,-0.00456465609446666,0.15273065497556,-1.27875825591384,-0.730843546350772,NA,NA,1
5578,4,TRUE,TRUE,0,1,1.25,125,280,265,0.00714634135732428,-0.0051934892087,-1.25093221069382,-1.24345925682127,NA,NA,1
5579,4,TRUE,TRUE,0,1,1.25,125,279,285,0.0756234584576947,0.0843252855722834,-3.30805049008752,-2.74037367939894,NA,NA,1
5580,4,TRUE,TRUE,0,1,1.25,125,293,253,0.2031428732163,-0.0330106484099553,-1.46173173813084,-1.46736781960737,NA,NA,1
5581,4,TRUE,TRUE,0,1,1.25,125,334,325,0.317753132015671,0.143309324573469,-1.79693602071203,-1.76370406152215,NA,NA,1
5582,4,TRUE,TRUE,0,1,1.25,125,286,287,0.0931658655762653,-0.0415014978250596,-1.10513216488614,-1.53406960220211,NA,NA,1
5583,4,TRUE,TRUE,0,1,1.25,125,292,320,-0.0365039834961489,0.053785122497114,-1.19118752362493,-1.17952747605777,NA,NA,1
5584,4,TRUE,TRUE,0,1,1.25,125,349,327,0.352590782987932,0.159433652829528,-1.97802836114814,-1.96003862477024,NA,NA,1
5585,4,TRUE,TRUE,0,1,1.25,125,292,288,0.104148726888594,0.181089847503047,-2.29582361615144,-2.28124150225098,NA,NA,1
5586,4,TRUE,TRUE,0,1,1.25,125,258,271,0.0480927472891606,0.0890740975169406,-1.42609139703643,-1.45540683331697,NA,NA,1
5587,4,TRUE,TRUE,0,1,1.25,125,272,272,0.152699987295476,0.0271655190612441,-2.20342170531704,-2.21711148618606,NA,NA,1
5588,4,TRUE,TRUE,0,1,1.25,125,285,246,0.189636529505516,0.0409169865367818,-1.97640204933631,-1.95376326265924,NA,NA,1
5589,4,TRUE,TRUE,0,1,1.25,125,284,265,0.256227676261894,0.213726072842211,-1.36757936776561,-1.38125044158567,NA,NA,1
5590,4,TRUE,TRUE,0,1,1.25,125,324,310,0.097483000448839,-0.00202835913160504,-0.891719901439486,-0.913246274746898,NA,NA,1
5591,4,TRUE,TRUE,0,1,1.25,125,296,216,0.456812793237824,0.0365357376703282,-3.87498290748818,-3.91586321045761,NA,NA,1
5592,4,TRUE,TRUE,0,1,1.25,125,253,294,0.0759791536964503,0.225775192205414,-1.41179612953646,-1.40647997139725,NA,NA,1
5593,4,TRUE,TRUE,0,1,1.25,125,256,274,0.164312621301466,0.201067777799141,-3.66186421781518,-3.67029290992135,NA,NA,1
5594,4,TRUE,TRUE,0,1,1.25,125,318,313,0.253041945030355,0.289801122007619,-2.79419581855743,-2.8082985342794,NA,NA,1
5595,4,TRUE,TRUE,0,1,1.25,125,238,226,0.087144854169325,0.0280228365707808,-1.30122846064562,-1.28154770337269,NA,NA,1
5596,4,TRUE,TRUE,0,1,1.25,125,262,257,0.112871435492045,0.157390378685576,-1.53315777660699,-1.54440359312803,NA,NA,1
5597,4,TRUE,TRUE,0,1,1.25,125,233,233,0.101180844550803,0.119271924452601,-1.27547534365624,-1.24743026734248,NA,NA,1
5598,4,TRUE,TRUE,0,1,1.25,125,419,415,0.445138617755893,0.570447869931578,-6.91688376367203,-6.91602821923551,NA,NA,1
5599,4,TRUE,TRUE,0,1,1.25,125,262,270,0.279606432481334,0.148038124586077,-2.62665242889819,-2.68939069904121,NA,NA,1
5600,4,TRUE,TRUE,0,1,1.25,125,251,257,0.0475961432332941,0.0148974837853901,-1.86076536335706,-1.86372797961285,NA,NA,1
5601,4,FALSE,FALSE,0,1,1.25,125,229,268,0.41379766008829,0.760356274895893,-2.26354414552762,-3.02452536171019,NA,NA,1
5602,4,FALSE,FALSE,0,1,1.25,125,283,280,0.526804872317814,0.415783819242567,-4.07186146962307,-4.37546921593277,NA,NA,1
5603,4,FALSE,FALSE,0,1,1.25,125,248,241,0.305506309758705,0.206197028455023,-1.38020766822836,-0.199132346875489,NA,NA,1
5604,4,FALSE,FALSE,0,1,1.25,125,264,283,0.572956539358444,0.863199712756888,-7.01495937138785,-6.8179166493879,NA,NA,1
5605,4,FALSE,FALSE,0,1,1.25,125,231,240,0.0522141515438448,0.150678513628255,-0.0588357126262462,-1.30925804313869,NA,NA,1
5606,4,FALSE,FALSE,0,1,1.25,125,256,242,0.402417735168697,0.25696332659342,-3.68572482603688,-2.81229338993554,NA,NA,1
5607,4,FALSE,FALSE,0,1,1.25,125,230,225,0.254136235839001,0.187039875546686,-2.47185850492778,-2.73907080381403,NA,NA,1
